pair_id,time,final_mod_type,clean_mod_type,broad_category,filename_ori,filename_mod,delta_mean,delta_std,delta_median,delta_max,delta_l2,delta_p90,delta_p95,active_dims_q75_global,stable_core_mean_delta,volatile_shell_mean_delta,stable_to_volatile_ratio
45,130,mgeldm_bass_pitchU2,mgeldm_bass_pitchU2,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_bass_pitchU2.wav,1.068399,0.826009,0.894739,4.473730,43.215000,2.236271,2.695812,347,0.926004,1.328369,0.697099
45,130,mgeldm_bass_pitchU4,mgeldm_bass_pitchU4,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_bass_pitchU4.wav,1.130664,0.884942,0.923582,5.576389,45.945625,2.402620,2.790142,373,0.948329,1.486863,0.637805
45,130,mgeldm_bass_pitchU4_tempo110,mgeldm_bass_pitchU4_tempo110,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_bass_pitchU4_tempo110.wav,1.172235,0.923324,0.955584,5.473376,47.750420,2.453328,3.001071,395,1.050137,1.471704,0.713552
45,130,mgeldm_bass_tempo105,mgeldm_bass_tempo105,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_bass_tempo105.wav,1.081592,0.834865,0.917623,5.042870,43.722351,2.226965,2.636865,356,1.000885,1.352805,0.739859
45,130,mgeldm_bass_tempo110,mgeldm_bass_tempo110,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_bass_tempo110.wav,1.135385,0.858584,0.959495,5.278970,45.551025,2.289522,2.792839,380,1.043632,1.398436,0.746285
45,130,mgeldm_drums_pitchD2,mgeldm_drums_pitchD2,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_pitchD2.wav,1.384784,1.052725,1.186618,6.382993,55.663956,2.909389,3.394310,492,1.271578,1.861849,0.682965
45,130,mgeldm_drums_pitchD4,mgeldm_drums_pitchD4,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_pitchD4.wav,1.351184,1.010971,1.210519,5.942938,54.000973,2.757664,3.373885,496,1.168670,1.704972,0.685448
45,130,mgeldm_drums_pitchU2,mgeldm_drums_pitchU2,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_pitchU2.wav,1.305510,0.953128,1.112791,4.834669,51.725407,2.676539,3.157151,462,1.171792,1.684601,0.695590
45,130,mgeldm_drums_pitchU4,mgeldm_drums_pitchU4,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_pitchU4.wav,1.260953,0.962530,1.046964,5.073681,50.762798,2.571163,3.112978,426,1.032228,1.729036,0.596996
45,130,mgeldm_drums_pitchU4_tempo110,mgeldm_drums_pitchU4_tempo110,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_pitchU4_tempo110.wav,1.348864,1.044250,1.116938,5.797040,54.586895,2.777901,3.303420,468,1.061008,1.821975,0.582340
45,130,mgeldm_drums_tempo105,mgeldm_drums_tempo105,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_tempo105.wav,1.314779,0.992722,1.127669,6.339512,52.718872,2.597461,3.224602,469,1.193545,1.689620,0.706398
45,130,mgeldm_drums_tempo110,mgeldm_drums_tempo110,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_drums_tempo110.wav,1.235871,0.936334,1.052067,5.135695,49.616501,2.505616,2.990593,442,1.212212,1.634782,0.741513
45,130,mgeldm_other_pitchD2,mgeldm_other_pitchD2,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_pitchD2.wav,0.933920,0.712794,0.800228,4.558138,37.595329,1.942070,2.294360,296,0.735216,1.198621,0.613384
45,130,mgeldm_other_pitchD4,mgeldm_other_pitchD4,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_pitchD4.wav,1.063664,0.836998,0.866708,5.592779,43.311821,2.237994,2.702075,356,0.801069,1.513520,0.529275
45,130,mgeldm_other_pitchU2,mgeldm_other_pitchU2,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_pitchU2.wav,0.990880,0.766970,0.850826,4.449202,40.096977,2.103174,2.541182,312,0.813122,1.265561,0.642499
45,130,mgeldm_other_pitchU4,mgeldm_other_pitchU4,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_pitchU4.wav,0.994443,0.769767,0.847667,5.364394,40.241928,2.066450,2.461058,321,0.845320,1.118810,0.755553
45,130,mgeldm_other_pitchU4_tempo110,mgeldm_other_pitchU4_tempo110,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_pitchU4_tempo110.wav,1.151881,0.880407,0.940121,4.978767,46.393890,2.450954,2.883220,377,1.088586,1.366575,0.796580
45,130,mgeldm_other_tempo095,mgeldm_other_tempo095,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_tempo095.wav,0.896531,0.697448,0.784273,5.229257,36.347866,1.808276,2.196976,281,0.701034,1.221450,0.573936
45,130,mgeldm_other_tempo105,mgeldm_other_tempo105,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_tempo105.wav,0.963340,0.727871,0.819859,4.747444,38.636883,1.932714,2.362620,314,0.810117,1.315751,0.615707
45,130,mgeldm_other_tempo110,mgeldm_other_tempo110,4. AI + DSP,pair_45_ori_130s.wav,pair_45_ori_130s_mgeldm_other_tempo110.wav,0.937901,0.726375,0.793702,5.477526,37.961220,1.915730,2.349288,289,0.795494,1.255383,0.633666
45,16,mgeldm_bass_pitchD2,mgeldm_bass_pitchD2,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_pitchD2.wav,1.044478,0.811123,0.861177,4.817960,42.318165,2.137689,2.641339,342,0.859932,1.261303,0.681781
45,16,mgeldm_bass_pitchD4,mgeldm_bass_pitchD4,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_pitchD4.wav,1.121812,0.877476,0.938012,4.893832,45.575291,2.302345,2.784789,377,0.910648,1.390844,0.654745
45,16,mgeldm_bass_pitchU2,mgeldm_bass_pitchU2,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_pitchU2.wav,1.138111,0.907105,0.906630,5.274034,46.572224,2.443992,2.961159,379,1.026594,1.323817,0.775480
45,16,mgeldm_bass_pitchU4,mgeldm_bass_pitchU4,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_pitchU4.wav,1.122783,0.856270,0.942011,5.299646,45.185097,2.325577,2.833530,374,0.971974,1.357446,0.716031
45,16,mgeldm_bass_pitchU4_tempo110,mgeldm_bass_pitchU4_tempo110,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_pitchU4_tempo110.wav,1.429372,1.101706,1.215880,7.369540,57.749680,2.939653,3.472125,498,1.223044,1.855531,0.659134
45,16,mgeldm_bass_tempo105,mgeldm_bass_tempo105,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_tempo105.wav,1.166255,0.908829,0.951727,5.522686,47.313702,2.468896,3.007497,380,0.964152,1.536377,0.627549
45,16,mgeldm_bass_tempo110,mgeldm_bass_tempo110,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_bass_tempo110.wav,1.177710,0.920515,0.954446,5.228206,47.832764,2.503749,2.980212,392,0.976754,1.462770,0.667743
45,16,mgeldm_drums_pitchD2,mgeldm_drums_pitchD2,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_pitchD2.wav,1.576612,1.256622,1.330872,7.743649,64.516365,3.259325,4.036362,543,1.240627,2.143674,0.578739
45,16,mgeldm_drums_pitchD4,mgeldm_drums_pitchD4,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_pitchD4.wav,1.586852,1.247487,1.326543,9.100167,64.591835,3.224541,3.876654,534,1.317369,2.018154,0.652760
45,16,mgeldm_drums_pitchU2,mgeldm_drums_pitchU2,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_pitchU2.wav,1.571558,1.206525,1.293800,7.738260,63.401173,3.218935,3.876410,525,1.231339,2.164115,0.568980
45,16,mgeldm_drums_pitchU4,mgeldm_drums_pitchU4,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_pitchU4.wav,1.529881,1.186010,1.289973,7.349640,61.944214,3.155486,3.703043,528,1.241594,2.004982,0.619255
45,16,mgeldm_drums_pitchU4_tempo110,mgeldm_drums_pitchU4_tempo110,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_pitchU4_tempo110.wav,1.642663,1.277184,1.344893,9.476488,66.584167,3.480775,4.116055,546,1.270338,2.238327,0.567539
45,16,mgeldm_drums_tempo095,mgeldm_drums_tempo095,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_tempo095.wav,1.527712,1.227454,1.218813,7.580615,62.711395,3.226682,3.948647,504,1.165553,2.057672,0.566442
45,16,mgeldm_drums_tempo105,mgeldm_drums_tempo105,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_tempo105.wav,1.532996,1.211664,1.260034,7.594111,62.528736,3.171537,3.903712,514,1.218020,2.127912,0.572402
45,16,mgeldm_drums_tempo110,mgeldm_drums_tempo110,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_drums_tempo110.wav,1.611161,1.235550,1.349909,8.441060,64.972008,3.269063,3.951758,546,1.260735,2.264026,0.556855
45,16,mgeldm_other_pitchD2,mgeldm_other_pitchD2,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_pitchD2.wav,1.204990,0.950363,0.976184,5.872894,49.109215,2.546956,3.085505,400,1.082840,1.566937,0.691055
45,16,mgeldm_other_pitchD4,mgeldm_other_pitchD4,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_pitchD4.wav,1.126856,0.879136,0.940284,5.386803,45.735199,2.415607,2.845779,384,1.011650,1.475419,0.685670
45,16,mgeldm_other_pitchU2,mgeldm_other_pitchU2,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_pitchU2.wav,1.219674,0.930935,1.027287,5.923099,49.099346,2.573764,3.079557,419,1.139035,1.542596,0.738388
45,16,mgeldm_other_pitchU4,mgeldm_other_pitchU4,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_pitchU4.wav,1.227351,0.917885,1.045218,4.611361,49.043629,2.510647,2.945205,429,1.126393,1.535700,0.733472
45,16,mgeldm_other_pitchU4_tempo110,mgeldm_other_pitchU4_tempo110,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_pitchU4_tempo110.wav,1.183836,0.902774,1.002206,4.679984,47.640995,2.510233,2.935366,403,1.085680,1.511148,0.718447
45,16,mgeldm_other_tempo105,mgeldm_other_tempo105,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_tempo105.wav,1.092200,0.828514,0.944641,4.089498,43.868431,2.231121,2.768602,383,0.965659,1.361252,0.709390
45,16,mgeldm_other_tempo110,mgeldm_other_tempo110,4. AI + DSP,pair_45_ori_16s.wav,pair_45_ori_16s_mgeldm_other_tempo110.wav,1.022263,0.770042,0.882154,4.255725,40.954826,2.119440,2.524580,340,0.898608,1.247217,0.720491
45,182,mgeldm_bass_pitchD2,mgeldm_bass_pitchD2,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_pitchD2.wav,0.998757,0.784722,0.817425,4.114188,40.645088,2.131116,2.446186,327,0.861040,1.212921,0.709890
45,182,mgeldm_bass_pitchD4,mgeldm_bass_pitchD4,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_pitchD4.wav,0.912807,0.719835,0.746229,4.894303,37.199619,1.909911,2.330659,271,0.785416,1.081127,0.726479
45,182,mgeldm_bass_pitchU2,mgeldm_bass_pitchU2,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_pitchU2.wav,0.937019,0.702495,0.808697,3.703877,37.475574,1.927658,2.349528,280,0.826267,1.084318,0.762015
45,182,mgeldm_bass_pitchU4,mgeldm_bass_pitchU4,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_pitchU4.wav,0.959570,0.740470,0.778266,4.176307,38.785683,2.034034,2.375440,306,0.826425,1.189062,0.695023
45,182,mgeldm_bass_pitchU4_tempo110,mgeldm_bass_pitchU4_tempo110,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_pitchU4_tempo110.wav,1.141183,0.898301,0.932953,5.819425,46.474342,2.376705,2.954008,388,1.041538,1.494312,0.697002
45,182,mgeldm_bass_tempo105,mgeldm_bass_tempo105,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_tempo105.wav,0.876989,0.687461,0.698841,5.845998,35.658302,1.783996,2.238778,258,0.783651,1.075084,0.728920
45,182,mgeldm_bass_tempo110,mgeldm_bass_tempo110,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_bass_tempo110.wav,1.043720,0.822162,0.853902,6.007503,42.516678,2.221438,2.621409,337,0.863455,1.406232,0.614021
45,182,mgeldm_drums_pitchD2,mgeldm_drums_pitchD2,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_pitchD2.wav,1.260531,0.975312,1.027918,4.890272,51.001335,2.591373,3.159972,430,1.075278,1.807525,0.594890
45,182,mgeldm_drums_pitchD4,mgeldm_drums_pitchD4,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_pitchD4.wav,1.328288,0.993547,1.099624,5.502938,53.080318,2.746208,3.243868,448,1.212512,1.704958,0.711168
45,182,mgeldm_drums_pitchU2,mgeldm_drums_pitchU2,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_pitchU2.wav,1.323490,1.020560,1.118728,5.471963,53.480865,2.746025,3.299575,456,1.079971,1.865352,0.578964
45,182,mgeldm_drums_pitchU4,mgeldm_drums_pitchU4,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_pitchU4.wav,1.295487,0.996636,1.061902,5.872727,52.303806,2.715338,3.219754,445,1.078329,1.759736,0.612779
45,182,mgeldm_drums_pitchU4_tempo110,mgeldm_drums_pitchU4_tempo110,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_pitchU4_tempo110.wav,1.315898,1.036325,1.049994,6.214466,53.599331,2.702414,3.243623,440,1.127992,1.820161,0.619721
45,182,mgeldm_drums_tempo105,mgeldm_drums_tempo105,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_tempo105.wav,1.301790,1.061226,1.019148,6.507856,53.745312,2.889026,3.450927,427,1.110769,1.938507,0.573002
45,182,mgeldm_drums_tempo110,mgeldm_drums_tempo110,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_drums_tempo110.wav,1.333377,1.062978,1.094688,5.992666,54.567425,2.850724,3.371887,453,1.137630,1.933275,0.588447
45,182,mgeldm_other_pitchD2,mgeldm_other_pitchD2,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_pitchD2.wav,1.138589,0.890606,0.922049,6.806630,46.257053,2.340915,2.786483,384,0.998990,1.650249,0.605357
45,182,mgeldm_other_pitchD4,mgeldm_other_pitchD4,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_pitchD4.wav,1.318567,1.040976,1.090072,8.500530,53.758579,2.662644,3.295447,452,1.156129,1.914073,0.604015
45,182,mgeldm_other_pitchU2,mgeldm_other_pitchU2,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_pitchU2.wav,1.128166,0.862865,0.961542,5.552435,45.450085,2.351043,2.786066,385,1.045836,1.632600,0.640595
45,182,mgeldm_other_pitchU4,mgeldm_other_pitchU4,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_pitchU4.wav,1.218044,0.941219,1.018319,6.597171,49.258442,2.537459,3.063844,417,1.073918,1.652047,0.650053
45,182,mgeldm_other_pitchU4_tempo110,mgeldm_other_pitchU4_tempo110,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_pitchU4_tempo110.wav,1.317317,1.019585,1.109184,6.129873,53.305496,2.747825,3.247590,459,1.228757,1.799378,0.682879
45,182,mgeldm_other_tempo105,mgeldm_other_tempo105,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_tempo105.wav,1.186563,0.952472,0.946993,6.045309,48.689812,2.570649,3.086266,391,1.100806,1.609924,0.683763
45,182,mgeldm_other_tempo110,mgeldm_other_tempo110,4. AI + DSP,pair_45_ori_182s.wav,pair_45_ori_182s_mgeldm_other_tempo110.wav,1.272953,1.000106,1.057370,7.728718,51.802670,2.645123,3.104542,436,1.108458,1.903419,0.582351
45,188,mgeldm_bass_pitchD2,mgeldm_bass_pitchD2,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_pitchD2.wav,1.152380,0.907220,0.920236,5.706938,46.932411,2.417377,2.919457,394,1.068257,1.475613,0.723942
45,188,mgeldm_bass_pitchD4,mgeldm_bass_pitchD4,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_pitchD4.wav,1.191266,0.926419,0.984045,6.317300,48.291035,2.490173,2.960800,406,1.022633,1.643048,0.622400
45,188,mgeldm_bass_pitchU2,mgeldm_bass_pitchU2,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_pitchU2.wav,1.208192,0.930675,1.024722,5.850368,48.802700,2.462179,3.043615,422,0.989604,1.644801,0.601655
45,188,mgeldm_bass_pitchU4,mgeldm_bass_pitchU4,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_pitchU4.wav,1.245421,0.936721,1.049290,5.311114,49.867874,2.560241,3.089417,433,1.027749,1.693446,0.606898
45,188,mgeldm_bass_pitchU4_tempo110,mgeldm_bass_pitchU4_tempo110,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_pitchU4_tempo110.wav,1.235323,0.962159,1.049200,6.173856,50.106037,2.485976,3.134018,439,1.012341,1.616040,0.626433
45,188,mgeldm_bass_tempo105,mgeldm_bass_tempo105,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_tempo105.wav,1.089693,0.848502,0.928001,4.528193,44.194614,2.245154,2.706129,374,0.914994,1.456892,0.628045
45,188,mgeldm_bass_tempo110,mgeldm_bass_tempo110,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_bass_tempo110.wav,1.290715,0.968921,1.102427,5.876693,51.645592,2.681969,3.139264,443,1.103532,1.842006,0.599093
45,188,mgeldm_drums_pitchD2,mgeldm_drums_pitchD2,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_pitchD2.wav,1.355258,1.056820,1.165109,6.686296,54.995270,2.793692,3.468089,483,1.080078,1.835243,0.588521
45,188,mgeldm_drums_pitchD4,mgeldm_drums_pitchD4,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_pitchD4.wav,1.488423,1.143242,1.202196,6.140719,60.057812,3.134849,3.729697,497,1.292311,2.128995,0.607005
45,188,mgeldm_drums_pitchU2,mgeldm_drums_pitchU2,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_pitchU2.wav,1.379055,1.071675,1.168837,7.984226,55.888149,2.892773,3.418644,476,1.096354,1.976737,0.554628
45,188,mgeldm_drums_pitchU4,mgeldm_drums_pitchU4,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_pitchU4.wav,1.457329,1.156926,1.143250,8.064290,59.543102,3.104002,3.704403,478,1.123719,2.150503,0.522538
45,188,mgeldm_drums_pitchU4_tempo110,mgeldm_drums_pitchU4_tempo110,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_pitchU4_tempo110.wav,1.504974,1.189736,1.214188,8.683721,61.390137,3.171102,3.832495,500,1.223113,2.273407,0.538009
45,188,mgeldm_drums_tempo105,mgeldm_drums_tempo105,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_tempo105.wav,1.435707,1.098341,1.161905,6.625556,57.844887,2.988698,3.547173,490,1.211995,2.190191,0.553374
45,188,mgeldm_drums_tempo110,mgeldm_drums_tempo110,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_drums_tempo110.wav,1.356114,1.065930,1.127450,6.163341,55.196533,2.921372,3.398155,456,1.259837,1.997190,0.630805
45,188,mgeldm_other_pitchD2,mgeldm_other_pitchD2,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_pitchD2.wav,0.967698,0.745587,0.807044,5.007919,39.091629,1.975943,2.402828,306,0.753555,1.251734,0.602009
45,188,mgeldm_other_pitchD4,mgeldm_other_pitchD4,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_pitchD4.wav,1.048286,0.802283,0.883881,4.705493,42.241970,2.149214,2.548291,350,0.789253,1.510765,0.522420
45,188,mgeldm_other_pitchU2,mgeldm_other_pitchU2,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_pitchU2.wav,0.943735,0.718991,0.785650,4.278827,37.965332,1.896618,2.307377,299,0.704984,1.329744,0.530165
45,188,mgeldm_other_pitchU4,mgeldm_other_pitchU4,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_pitchU4.wav,0.889415,0.702860,0.720489,4.712131,36.275509,1.827960,2.258380,268,0.710667,1.312603,0.541418
45,188,mgeldm_other_pitchU4_tempo110,mgeldm_other_pitchU4_tempo110,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_pitchU4_tempo110.wav,1.082180,0.857522,0.863184,5.097974,44.183834,2.258884,2.707158,356,0.903203,1.637038,0.551730
45,188,mgeldm_other_tempo105,mgeldm_other_tempo105,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_tempo105.wav,0.973864,0.748959,0.828887,4.783789,39.313789,2.033115,2.331905,317,0.785304,1.434034,0.547619
45,188,mgeldm_other_tempo110,mgeldm_other_tempo110,4. AI + DSP,pair_45_ori_188s.wav,pair_45_ori_188s_mgeldm_other_tempo110.wav,0.995714,0.760654,0.851790,5.126962,40.096405,2.039031,2.423510,307,0.824592,1.431702,0.575952
45,205,mgeldm_bass_pitchD2,mgeldm_bass_pitchD2,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_pitchD2.wav,1.026961,0.767174,0.881140,4.362473,41.020016,2.055840,2.437921,349,0.924047,1.227955,0.752508
45,205,mgeldm_bass_pitchD4,mgeldm_bass_pitchD4,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_pitchD4.wav,1.104464,0.812514,0.958541,4.521589,43.876411,2.243150,2.636103,369,1.016537,1.404696,0.723670
45,205,mgeldm_bass_pitchU2,mgeldm_bass_pitchU2,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_pitchU2.wav,1.090453,0.819164,0.945141,3.926802,43.643562,2.247200,2.716846,377,0.964268,1.259526,0.765580
45,205,mgeldm_bass_pitchU4,mgeldm_bass_pitchU4,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_pitchU4.wav,1.050611,0.805726,0.886625,4.277520,42.368004,2.184900,2.531805,361,0.923729,1.307110,0.706696
45,205,mgeldm_bass_pitchU4_tempo110,mgeldm_bass_pitchU4_tempo110,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_pitchU4_tempo110.wav,1.289772,0.991014,1.082046,5.456659,52.049171,2.648552,3.257568,453,1.108458,1.772700,0.625294
45,205,mgeldm_bass_tempo105,mgeldm_bass_tempo105,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_tempo105.wav,1.093623,0.839362,0.898209,4.915173,44.115231,2.270944,2.713219,366,0.982612,1.335608,0.735704
45,205,mgeldm_bass_tempo110,mgeldm_bass_tempo110,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_bass_tempo110.wav,1.104865,0.855674,0.903204,5.070271,44.718834,2.324803,2.752680,366,0.981971,1.409884,0.696490
45,205,mgeldm_drums_pitchD2,mgeldm_drums_pitchD2,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_pitchD2.wav,1.440360,1.082328,1.228274,5.805127,57.653946,2.953084,3.547293,506,1.229609,2.120628,0.579833
45,205,mgeldm_drums_pitchD4,mgeldm_drums_pitchD4,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_pitchD4.wav,1.417687,1.040358,1.224147,6.081149,56.270714,2.919091,3.411347,507,1.279061,1.907583,0.670514
45,205,mgeldm_drums_pitchU2,mgeldm_drums_pitchU2,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_pitchU2.wav,1.371013,1.010823,1.186798,5.206034,54.507557,2.809361,3.398557,488,1.228736,1.834697,0.669721
45,205,mgeldm_drums_pitchU4,mgeldm_drums_pitchU4,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_pitchU4.wav,1.432276,1.071378,1.192480,5.861447,57.236786,2.959425,3.512630,494,1.292357,2.048976,0.630733
45,205,mgeldm_drums_pitchU4_tempo110,mgeldm_drums_pitchU4_tempo110,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_pitchU4_tempo110.wav,1.550101,1.182555,1.278191,6.536043,62.389748,3.253867,3.797756,520,1.391235,2.280349,0.610097
45,205,mgeldm_drums_tempo105,mgeldm_drums_tempo105,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_tempo105.wav,1.499897,1.098163,1.276196,7.209651,59.486031,3.040730,3.624687,521,1.382639,2.159184,0.640353
45,205,mgeldm_drums_tempo110,mgeldm_drums_tempo110,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_drums_tempo110.wav,1.544551,1.152492,1.301117,6.958595,61.668545,3.133535,3.711866,531,1.422549,2.224322,0.639543
45,205,mgeldm_other_pitchD2,mgeldm_other_pitchD2,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_other_pitchD2.wav,0.869576,0.693076,0.719490,4.538903,35.583614,1.818587,2.179783,262,0.790752,1.171623,0.674920
45,205,mgeldm_other_pitchD4,mgeldm_other_pitchD4,4. AI + DSP,pair_45_ori_205s.wav,pair_45_ori_205s_mgeldm_other_pitchD4.wav,0.903609,0.698998,0.765103,4.624849,36.557220,1.815629,2.229264,271,0.814760,1.176221,0.692693
